Name,Year,Score,Genre,Language,Budget,Revenue,Profit,Music,Thriller,Comedy,Crime,TV Movie,Drama,Family,Western,Adventure,War,Fantasy,Horror,Romance,Animation,Mystery,Documentary,Action,Science Fiction,History,Genre Sum
The Spacewalker,2017,71.0,"Adventure,Drama,History,Thriller",Russian,7075038.0,9868942.0,2793904.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
My Friend's Older Sister,2016,44.0,Romance,Korean,112600000.0,597883933.0,485283933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
See Me After Class,2012,75.0,"Animation,Comedy",Japanese,122700000.0,217486131.0,94786131.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Assassination Classroom: Graduation,2016,73.0,"Science Fiction,Comedy,Action",Japanese,48600000.0,493136851.8,444536851.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
Taxi 5,2018,55.0,"Comedy,Action",French,24625000.0,38600000.0,13975000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Ragnarok,2013,57.0,"Action,Adventure",Norwegian,6500000.0,3721345.0,-2778655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Force Majeure,2014,69.0,Drama,Swedish,56000004.0,4094339.0,-51905665.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Battle of Jangsari,2019,69.0,"Drama,History,War",Korean,12400004.0,7883200.0,-4516804.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Escaflowne: The Movie,2004,68.0,"Animation,Adventure,Drama,Fantasy",Japanese,132500000.0,829740878.0,697240878.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
Ranma ½: The Movie — The Battle of Nekonron: The Fight to Break the Rules!,1991,71.0,"Animation,Comedy,Action,Romance",Japanese,163000000.0,1043172773.8,880172773.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
Days of Being Wild,1990,73.0,"Crime,Drama,Romance",Cantonese,25937792.0,141864.0,-25795928.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
A Chinese Odyssey Part One: Pandora's Box,1995,74.0,"Fantasy,Adventure,Comedy",Cantonese,10192000.0,3237520.0,-6954480.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Foxter and Max,2019,67.0,"Adventure,Fantasy,Family",Ukrainian,1522860.0,221074959.6,219552099.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Provocation,1996,59.0,"Drama,Romance",Italian,86400000.0,570633320.6,484233320.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
The Holy Mountain,2015,76.0,Drama,"Spanish, Castilian",750000.0,54359734.8,53609734.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Detective Conan: Quarter of Silence,2011,70.0,"Animation,Action,Crime,Mystery",Japanese,159940523.8,544794087.2,384853563.40000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0
The Bodyguard from Beijing,1994,65.0,"Drama,Action,Thriller",Cantonese,118800000.0,317410493.4,198610493.39999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
"Sex, Shame & Tears",1999,68.0,"Comedy,Drama,Romance","Spanish, Castilian",80600000.0,569018789.2,488418789.20000005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
A Bittersweet Life,2005,75.0,"Action,Drama,Crime",Korean,134000000.0,434250432.6,300250432.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Fight Back to School 3,1993,65.0,"Comedy,Crime,Mystery,Action",Cantonese,39780000.0,3865984.0,-35914016.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0
Godzilla Against MechaGodzilla,2002,74.0,"Action,Science Fiction",Japanese,8500000.0,16000000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
Utøya: July 22,2018,73.0,"History,Drama",Norwegian,688960.0,70628664.0,69939704.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
JoJo's Bizarre Adventure: Diamond Is Unbreakable – Chapter 1,2017,69.0,"Action,Adventure,Fantasy,Thriller",Japanese,101000000.0,414252393.4,313252393.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
Lupin the Third vs. Detective Conan,2015,70.0,"Action,Animation,Comedy,Crime,TV Movie",Japanese,131000000.0,557248132.6,426248132.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
Indochine,1992,71.0,"Drama,Romance",French,64660616.4,480248424.4,415587808.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Buddy's Mom,2015,46.0,"Drama,Romance",Korean,107000000.0,625144639.8,518144639.79999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Julia's Eyes,2010,67.0,"Horror,Thriller","Spanish, Castilian",5170496.6,12884923.0,7714426.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Gokuraku sentô: Kyonyû yumomi,2011,20.0,Comedy,Japanese,12001040.0,38139010.0,26137970.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Toni Erdmann,2016,70.0,"Comedy,Drama",German,10000000.0,178077014.4,168077014.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kick the Cock,2008,41.0,Comedy,Italian,69200000.0,160644775.4,91444775.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Man Bites Dog,1992,72.0,"Comedy,Crime",French,33000.0,205569.0,172569.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
King of Beggars,1992,67.0,"Action,Comedy,Drama",Cantonese,95500000.0,382780040.8,287280040.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Red Cliff,2008,72.0,"Action,Adventure,Drama,History,War",Chinese,40000000.0,119627047.0,79627047.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0
Crayon Shin-chan: Pursuit of the Balls of Darkness,1997,75.0,"Animation,Comedy",Japanese,122700000.0,217486131.0,94786131.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Lupin the Third: Jigen's Gravestone,2014,75.0,"Animation,Adventure,Action,Comedy",Japanese,147860000.0,617601128.0,469741128.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
Revival of Evangelion,1998,76.0,"Action,Animation,Drama,Science Fiction",Japanese,59000000.0,642402632.4,583402632.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
Harmonie,2014,75.0,"Animation,Drama",Japanese,57400000.0,571483832.0,514083832.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
The Admiral: Roaring Currents,2014,71.0,"War,Action,Drama,History",Korean,9500000.0,112156811.0,102656811.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
The Sky Crawlers,2009,67.0,"Action,Adventure,Animation,War,Science Fiction",Japanese,109040000.0,388149760.2,279109760.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0
Like Water for Chocolate,1992,73.0,"Drama,Romance","Spanish, Castilian",2000000.0,21744201.0,19744201.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Psychokinesis,2018,61.0,"Fantasy,Action",Korean,80400000.0,352676017.0,272276017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
"My Rosy Life, His Rosy Passion",2014,72.0,Drama,Japanese,81200000.0,472749495.2,391549495.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Death Note: Light Up the New World,2016,64.0,"Crime,Drama,Horror,Science Fiction,Thriller",Japanese,104000000.0,986244834.4,882244834.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
The Body,2012,76.0,"Thriller,Mystery","Spanish, Castilian",89300000.0,459843550.4,370543550.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
My Best Fiend,1999,74.0,Documentary,German,79500000.0,708023892.4,628523892.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"OSS 117: Cairo, Nest of Spies",2008,73.0,"Crime,Action,Adventure,Comedy",French,132000000.0,587519945.2,455519945.20000005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
Homejack Quartet,2018,60.0,Drama,Japanese,73800000.0,346352260.6,272552260.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Double Lover,2018,61.0,"Romance,Thriller,Drama",French,7110000.0,4248574.0,-2861426.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
"Marion, 13 ans pour toujours",2016,71.0,"Drama,TV Movie",French,119000000.0,661124731.6,542124731.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Thale,2012,54.0,"Horror,Fantasy",Norwegian,100800000.0,116911978.0,16111978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Night Watch,2005,62.0,"Fantasy,Action,Thriller",Russian,10000000.0,50336279.0,40336279.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Dream of JINSIA,2018,0.0,Romance,Korean,181600000.0,175269998.8,-6330001.199999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Romance: Mother's Friend,2018,10.0,Romance,Korean,201940000.0,38157314.0,-163782686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Into the Labyrinth,2019,63.0,"Thriller,Mystery",Italian,4000000.0,2514679.0,-1485321.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
"Sex First, Love Second",2017,50.0,"Romance,Drama",Korean,63000000.0,652818078.0,589818078.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Tekkonkinkreet,2006,74.0,"Animation,Crime,Thriller",Japanese,4200000.0,73119058.2,68919058.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
Mr. Six,2016,68.0,"Crime,Action,Drama",Chinese,250000.0,204500032.6,204250032.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Sweet Whip,2013,59.0,"Thriller,Drama,Romance,Mystery,Horror",Japanese,83000000.0,573531148.0,490531148.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
Island of Fire,1991,61.0,"Crime,Drama,Action,Thriller",Cantonese,175000000.0,580671589.2,405671589.20000005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
Fate/stay night: Unlimited Blade Works,2013,71.0,"Action,Fantasy,Animation",Japanese,119940523.8,257908954.2,137968430.39999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
Jesus,2016,60.0,Drama,"Spanish, Castilian",73800000.0,346352260.6,272552260.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Countdown to Death: Pablo Escobar,2017,69.0,Documentary,"Spanish, Castilian",111600000.0,767228967.6,655628967.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Kuch Kuch Hota Hai,1998,76.0,"Romance,Drama",Hindi,153000.0,15306000.0,15153000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
The Sisters S-Scandal,2017,18.0,"Drama,Romance",Korean,9541040.0,160966606.8,151425566.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Shinjuku Incident,2009,66.0,"Drama,Action,Thriller,Crime",Cantonese,15000000.0,5461200.0,-9538800.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
Never Look Away,2019,78.0,"Drama,Thriller,Romance",German,29073270.6,4831836.0,-24241434.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Monk Comes Down the Mountain,2015,51.0,"Action,Comedy",Chinese,102400000.0,432729205.6,330329205.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Mother,2009,77.0,"Crime,Drama,Mystery,Thriller",Korean,5000000.0,17112713.0,12112713.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
Mom's Friend 5,2018,0.0,Romance,Korean,181600000.0,175269998.8,-6330001.199999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ardor,2002,48.0,"Drama,Thriller",Korean,74200000.0,937727043.8,863527043.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Hijra in Between,2018,72.0,"Romance,Drama,TV Movie",Chinese,118200000.0,1160524937.0,1042324937.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
The Photographer of Mauthausen,2018,70.0,"Drama,History,Thriller","Spanish, Castilian",103171600.0,648212671.0,545041071.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Let the Bullets Fly,2010,76.0,"Action,Comedy",Chinese,24309793.2,104731450.0,80421656.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
The Twins Effect II,2004,50.0,"Action,Adventure,Comedy,Fantasy",Cantonese,150000000.0,409534228.6,259534228.60000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
Lucid Dream,2017,62.0,"Science Fiction,Thriller",Korean,5000000.0,150216296.0,145216296.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Slam Dunk: The Movie,1994,54.0,"Drama,Animation,Comedy",Japanese,115600000.0,532253396.2,416653396.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
The Squad,2011,60.0,"Drama,Horror,Thriller","Spanish, Castilian",124000000.0,864709288.8,740709288.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Love The Way You Are,2019,54.0,"Romance,Comedy",Chinese,116000000.0,246937806.8,130937806.80000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Rigodon,2012,60.0,"Thriller,Drama,Mystery",Tagalog,22361.0,31307.0,8946.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
Donkey X,2007,55.0,"Family,Adventure,Animation","Spanish, Castilian",18000000.0,7365250.0,-10634750.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
The Age of Shadows,2016,72.0,"Action,Drama,Thriller",Korean,9620000.0,53165427.0,43545427.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Dreams,1990,77.0,"Fantasy,Drama",Japanese,107000000.0,620494472.2,513494472.20000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
xxxHOLiC The Movie: A Midsummer Night's Dream,2005,64.0,"Animation,Comedy,Drama,Mystery,Fantasy",Japanese,77000000.0,466288976.0,389288976.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
The Taking of Tiger Mountain,2014,65.0,"Thriller,War,Adventure",Chinese,41021120.0,141654055.0,100632935.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Yi Yi,2017,79.0,Drama,Chinese,124000000.0,517060315.4,393060315.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Vertigo,2016,20.0,Drama,No Language,200.0,1240261.6,1240061.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Detective Conan: The Private Eyes' Requiem,2006,71.0,"Animation,Mystery",Japanese,133000000.0,276232142.6,143232142.60000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
Mortadelo and Filemon: Mission Implausible,2014,66.0,"Comedy,Animation,Adventure","Spanish, Castilian",10000000.0,295961253.6,285961253.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
House of Pleasures,2011,65.0,Drama,French,95600000.0,305560367.8,209960367.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Extraordinary Mission,2017,65.0,"Action,Crime,Thriller",Chinese,250000.0,197804602.6,197554602.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Goodbye Summer,2019,58.0,"Romance,Drama",Korean,99400000.0,588699039.2,489299039.20000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Once Upon a Time in China III,1993,65.0,Action,Cantonese,37990000.0,27540561.0,-10449439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Talk to Her,2002,76.0,"Drama,Romance","Spanish, Castilian",5389600.0,64803131.0,59413531.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Queen Margot,1994,73.0,"Drama,History,Romance",French,4314523.8,1318578.0,-2995945.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
The Mimic,2017,64.0,"Horror,Thriller",Korean,79000000.0,332257703.2,253257703.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Ring 2,1999,57.0,"Horror,Mystery,Science Fiction",Japanese,6000000.0,31365000.0,25365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Go! The Unforgettable Party,2019,76.0,"Music,Family","Spanish, Castilian",71800000.0,761546913.2,689746913.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200 Pounds Beauty,2006,68.0,"Drama,Comedy,Romance",Korean,4000000.0,257720413.2,253720413.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Open Your Eyes,1997,75.0,"Drama,Thriller,Science Fiction","Spanish, Castilian",2900000.0,370720.0,-2529280.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
K: Seven Stories Movie 1 - R:B - Blaze,2018,67.0,"Animation,Drama,Action",Japanese,120040000.0,549268906.0,429228906.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
The Immortal,2019,67.0,"Crime,Drama,Thriller",Italian,72000000.0,318039059.2,246039059.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Joyeux Noel,2005,74.0,"Drama,War,Romance,History",French,22000000.0,17709155.0,-4290845.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Delicatessen,1991,73.0,"Comedy,Science Fiction,Fantasy",French,4000000.0,1794187.0,-2205813.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
