Name,Year,Score,Genre,Language,Budget,Revenue,Profit
Detective Conan: Crossroad in the Ancient Capital,2003-04-19,70.0,"Mystery,Animation", Japanese,97000000.0,415271129.8,318271129.8
D'Artagnan and the Three Musketeers,2005-02-06,52.0,"Adventure,Action", French,82850080.0,435074233.2,352224153.2
The Illusionist,2012-01-13,73.0,"Animation,Drama", French,16500000.0,83792062.0,67292062.0
Pain and Glory,2019-06-07,74.0,Drama," Spanish, Castilian",10769016.0,37359689.0,26590673.0
The Bodyguard,2004-01-21,59.0,"Action,Comedy", Thai,25000000.0,411006740.0,386006740.0
Azumi 2: Death or Love,2005-03-12,65.0,Action, Japanese,80000000.0,380935822.8,300935822.8
The Round Up,2010-03-10,76.0,"Drama,History,War", French,20000000.0,25346148.0,5346148.0
Cross Road,2014-02-25,64.0,Animation, Japanese,124000000.0,239651951.0,115651951.0
Evil,2003-09-16,73.0,Drama, Swedish,7048000.0,528245.0,-6519755.0
Headshot,2016-12-08,64.0,"Action,Thriller,Crime", Indonesian,135000000.0,356227312.0,221227312.0
Hidden Leaf Village Grand Sports Festival!,2004-08-21,72.0,"Action,Animation,Comedy", Japanese,120497600.0,506565760.2,386068160.2
A Brighter Summer Day,1991-07-27,83.0,"Crime,Drama,Romance", Chinese,186000000.0,586258742.2,400258742.20000005
Sheep & Wolves,2016-04-28,62.0,"Adventure,Animation,Comedy,Family,Fantasy,Romance", Russian,29200007.0,4190750.0,-25009257.0
Kidnapped,2010-10-10,60.0,"Horror,Thriller"," Spanish, Castilian",84600000.0,178745725.6,94145725.6
Vengeance,2009-05-20,66.0,"Thriller,Action", Cantonese,138400000.0,490985494.0,352585494.0
Cold War,2012-11-08,65.0,"Action,Thriller", Cantonese,77400000.0,313921159.0,236521159.0
The Dinner Game,1999-12-23,78.0,Comedy, French,12500000.0,78599508.0,66099508.0
The Shoga (Glass and Gas) Company,1990-09-07,37.0,, Persian,58670000.0,385960548.2,327290548.2
Orbiter 9,2017-04-07,58.0,"Drama,Science Fiction,Romance"," Spanish, Castilian",212000000.0,621721971.2,409721971.20000005
Fermat's Room,2007-10-07,66.0,"Mystery,Thriller"," Spanish, Castilian",118154097.6,661906631.6,543752534.0
Mobile Suit Gundam Narrative,2018-11-30,67.0,"Animation,Science Fiction,Action", Japanese,132600000.0,488640213.0,356040213.0
Love Match,2014-09-11,53.0,"Romance,Comedy", Korean,81050080.0,500686647.0,419636567.0
Skins,2017-06-09,65.0,"Drama,Comedy"," Spanish, Castilian",5000000.0,249204.0,-4750796.0
Black Book,2007-07-05,75.0,"Drama,Thriller,War"," Dutch, Flemish",21000000.0,26768563.0,5768563.0
The Red Baron,2008-03-29,66.0,"Action,Adventure,Drama,History,War", German,18000000.0,2783332.0,-15216668.0
Pulse,2001-02-03,66.0,"Horror,Thriller,Mystery", Japanese,20500000.0,30241435.0,9741435.0
Sheep & Wolves: Pig Deal,2019-01-24,68.0,"Animation,Adventure,Comedy,Family", Russian,56020000.0,3393975.0,-52626025.0
My Student's Mom 2,2017-11-09,10.0,Romance, Korean,201940000.0,38157314.0,-163782686.0
The Master,1992-05-28,64.0,Action, Cantonese,37500000.0,29044338.0,-8455662.0
Miss Violence,2013-11-07,71.0,Drama, Greek,100000000.0,369861963.8,269861963.8
On Your Wedding Day,2018-08-22,75.0,Romance, Korean,7397000.0,20895905.0,13498905.0
The Seven Deadly Sins: Prisoners of the Sky,2018-08-18,76.0,"Action,Adventure,Fantasy,Animation", Japanese,62600000.0,706002070.8,643402070.8
